component,x,data,fit,confidence,prediction
E_avgLL,0.10388075938506242,0.010195235715164452,0.010311004549011349,0.04008220714213644,0.06085567960834437
E_avgLL,0.1989878359510555,0.013429509190382882,0.013286658691159081,0.025646396982049263,0.05248397935912627
E_avgLL,6.268194897127024,0.03623376543680079,0.014805426358337037,0.004500654775427962,0.046011806143813894
E_avgLL,6.765846708814792,0.0026009530783797086,0.014807252106306956,0.004500364321194034,0.046011777733878136
E_avgLL,8.6561033610118,-0.007962631585112012,0.014814186560373921,0.004499261362663576,0.04601166986773991
E_avgLL,10.334506255787328,0.041580994646213565,0.014820343320695928,0.004498282403379878,0.046011574150303575
E_avgLL,19.796168680660152,0.01617922140890582,0.01485504198405474,0.0044927704609099,0.046011035606936215
E_avgLL,29.532413356481413,0.005877895407959688,0.014890731934695589,0.004487110523903296,0.04601048328437826
E_avgLL,39.86458827822162,0.01353017311595539,0.014928588982198177,0.004481117433557943,0.04600989920290703
E_avgLL,51.18714457502877,0.001276548426226709,0.01497005422728126,0.004474565585125661,0.046009261550082704
E_avgLL,57.234933128356936,0.007921110069355697,0.014992193517255004,0.004471072735299061,0.046008921989247505
E_avgLL,59.47097735475169,0.023024677525199433,0.015000377508207041,0.004469782513560989,0.04600879662550263
E_avgLL,69.09541793926883,0.01980526098468749,0.015035593697864336,0.004464236423012744,0.04600825815056337
E_avgLL,80.27742257746466,0.02266399153410359,0.015076489594645581,0.00445780769953194,0.04600763480873945
E_avgLL,88.72027281068331,0.019062410245051398,0.015107353728718298,0.004452964386672213,0.04600716577922724
E_avgLL,103.07825097564697,0.015191611560697593,0.015159814139639405,0.004444748809260739,0.04600637133252037
E_avgLL,107.42039847766608,-0.011416617706879961,0.015175672457085287,0.004442269459634872,0.04600613186478877
E_avgLL,108.36318591569133,0.028985954832972727,0.015179115272951904,0.00444173145134896,0.04600607991879149
E_avgLL,109.63585125324778,0.010255055288322712,0.015183762481963958,0.004441005376870419,0.04600600982443185
E_avgLL,119.75984166404663,0.005745065354862078,0.015220721161946837,0.004435236895459783,0.04600545334552389
E_avgLL,127.72724526981085,0.016893695935659148,0.01524979495807055,0.0044307064545946245,0.04600501680137846
E_avgLL,132.3550941604487,0.029389519473914882,0.015266677541871054,0.004428078700646226,0.04600476379884418
E_avgLL,139.14108494900677,0.011649604649347278,0.015291426651334872,0.004424230499331152,0.04600439355887152
E_avgLL,153.77468059513544,0.027231127437648883,0.015344770518371131,0.004415952211078179,0.04600359817599982
E_avgLL,160.44605048267124,0.0052150989499955,0.015369077818832677,0.004412187320944418,0.04600323693136637
E_avgLL,161.6588770641209,0.017537453192694175,0.015373495985161467,0.004411503494519461,0.04600317135035893
E_avgLL,169.9473049301154,0.014628767282782507,0.015403683064587614,0.004406835302882216,0.04600272392581831
E_avgLL,178.66068958003285,0.007485222480465792,0.015435405524846901,0.004401937291813322,0.04600225497874408
E_avgLL,181.10455419899776,-0.0028739935444528353,0.01544430053073964,0.004400565287733424,0.046002123712497574
E_avgLL,187.8208190140976,0.015508524962787096,0.015468740794015057,0.00439679868237347,0.046001763551647104
E_avgLL,192.14776069486314,-0.019218147694457066,0.015484482411946221,0.0043943751269074635,0.0460015319741018
E_avgLL,197.45059832719312,0.0009096061353783824,0.015503770134956962,0.004391408249050599,0.04600124865281547
E_avgLL,205.76815915291164,-0.007272289614516647,0.015534013719797457,0.00438676195641637,0.04600080533719589
E_avgLL,207.5741069835302,0.009627291228791135,0.015540578827883289,0.004385754308003949,0.04600070925603759
E_avgLL,218.21665902785008,0.03117591296415889,0.01557925636081614,0.004379824705974413,0.0460001443004627
