sheet,sample,camera,component,K,K_std,n,n_std,Var_KK,Var_Kn,Var_nn,max_stress,max_strain,strength,count
data_2_CL,2_CL-012-165-020,cam2,eyy_mean,49.68217781005925,1.9423584412209425,40.71289843652602,8.760106721144128,3.7727563141822493,-16.991214006585402,76.73946976583451,41.5717892212495,0.0007208730021643,41.71870665303187,14
data_2_CL,2_CL-012-165-118,cam2,eyy_mean,82.2674594764326,2.5601037725929126,11.467179719422008,0.520721727278798,6.554131326444464,-1.3307781681023685,0.27115111726021485,42.692170573865496,0.0005596117848832152,43.76615224486982,14
data_2_CL,2_CL-012-165-314,cam2,eyy_mean,158.610188387191,34.013841537687554,6.364379893172238,0.9946735966558029,1156.9414161509194,-33.788109761165146,0.9893755638841909,42.71039245225019,0.0002858954393149208,43.92098801471607,14
data_2_CL,2_CL-012-165-413,cam2,eyy_mean,157.27366859370693,32.227552761223166,6.689038179580083,1.0051550792199895,1038.6151569774229,-32.35452246564356,1.0103367332817434,42.55566566949374,0.0001582393255264992,43.83314223737217,14
data_2_CL,2_CL-012-165-511,cam2,eyy_mean,70.87666350200027,5.270053620317671,15.178680497414453,2.098844733566033,27.77346516102339,-11.043573556383647,4.405149215617873,42.22985372523494,0.0004282740268761,42.601833534750185,14
data_2_CL,2_CL-013-101-315,cam2,eyy_mean,319.7311352535852,113.18859393051898,4.4218847644665615,0.7561360524905131,12811.657795967918,-85.49921068947452,0.571741729875936,43.87713541944849,0.00013705669533670248,45.25903592927494,13
data_2_CL,2_CL-013-101-413,cam2,eyy_mean,84.37379000884991,2.6341340227173835,11.65580796586249,0.538451709505168,6.938662049637265,-1.4158618428506338,0.2899302434690378,44.115858512649815,0.0005348039484226085,45.59630546472651,13
data_2_CL,2_CL-013-101-610,cam2,eyy_mean,52.57762317470607,0.6921845936571338,39.104695852532586,2.959582605646876,0.47911951169629147,-2.0455419185421477,8.759129199647552,44.30617134607327,0.0012454009356237437,44.343509413532225,13
data_2_CL,2_CL-013-101-708,cam2,eyy_mean,80.01342258845847,3.4365569476997972,12.537810339711081,0.7826621344338573,11.809923654783749,-2.685769475367697,0.6125600166765615,41.176410651376045,0.0002367004308806,42.715604834764164,11
data_2_CL,2_CL-013-133-216,cam2,eyy_mean,118.16235407933713,9.815192896238983,7.803993730507599,0.6037502852893585,96.3380115903802,-5.917106234137848,0.3645144069869818,42.34904672333554,0.00034454386935320666,43.62036568508874,14
data_2_CL,2_CL-013-133-413,cam2,eyy_mean,69.18851687799425,3.9653319225811576,16.49660231642646,1.9343171438336657,15.723857256241178,-7.657562162308153,3.74158281292883,43.20950386897071,0.00045244757933526387,43.27124316706721,16
data_2_CL,2_CL-013-133-511,cam2,eyy_mean,80.09411920686011,2.1824539354450816,11.81444431962203,0.4872537201158877,4.763105180339725,-1.061537108223705,0.23741618776677184,42.55496177379494,0.0005824345810668726,44.810411019379224,9
data_2_CL,2_CL-013-133-806,cam2,eyy_mean,66.26586132316427,2.2039144717337904,16.288053143552013,1.1587212165282927,4.857238998717632,-2.5489440679994466,1.3426348576328064,42.28176855129733,0.0006920743426114062,43.0623250467611,15
data_2_CL,2_CL-013-133-905,cam2,eyy_mean,155.57991978858746,39.39609406240078,6.833454444389092,1.3133116534295104,1552.0522273735298,-51.67452092034608,1.7247874990337546,43.9930402054108,0.00023754831607547357,44.702379207187064,16
